admission_grade,tuition_up_to_date,scholarship_holder,age,gender,approved_sem1,grade_sem1,approved_sem2,grade_sem2,target
134.8,1,0,18,0,0,0.0,0,0.0,Dropout
149.9,0,0,19,0,0,0.0,0,0.0,Graduate
119.8,1,1,19,0,8,12.82875,8,12.82875,Graduate
125.0,1,0,21,0,0,0.0,4,13.75,Graduate
135.1,1,0,18,0,0,0.0,0,0.0,Dropout
138.3,1,0,19,0,6,14.666666666666666,6,13.166666666666666,Graduate
122.5,1,0,19,0,7,13.937142857142858,7,13.937142857142858,Graduate
148.0,1,0,20,0,10,14.7,12,14.583333333333334,Graduate
126.2,1,0,18,0,6,11.666666666666666,5,12.2,Graduate
129.8,1,0,20,0,6,14.85,6,14.85,Graduate
104.0,1,0,26,0,1,12.0,0,0.0,Dropout
126.7,1,0,18,0,7,13.6875,8,15.622222222222222,Dropout
120.0,1,0,58,0,5,12.4,5,11.6,Graduate
124.6,1,0,18,0,7,13.398,8,13.5425,Graduate
130.0,1,0,20,0,5,11.8,4,12.0,Enrolled
127.3,1,0,20,0,0,0.0,0,0.0,Dropout
122.0,1,0,29,0,13,11.76923076923077,14,11.928571428571429,Graduate
125.1,0,0,27,0,0,0.0,0,0.0,Dropout
110.0,1,1,21,0,6,13.285714285714286,6,13.0,Graduate
129.8,1,1,20,0,6,11.666666666666666,6,11.166666666666666,Graduate
114.9,1,1,19,0,6,11.5,5,12.2,Graduate
125.6,1,1,22,0,6,13.081666666666669,6,13.15,Graduate
125.1,1,1,19,0,6,12.666666666666666,6,13.0,Graduate
115.7,0,0,19,0,3,11.333333333333334,0,0.0,Dropout
112.6,1,0,23,0,5,13.6,5,11.6,Enrolled
127.2,1,1,18,0,6,13.166666666666666,5,13.2,Dropout
140.0,1,0,19,0,0,0.0,0,0.0,Dropout
140.0,1,0,20,0,5,11.666666666666666,5,12.6,Graduate
120.4,1,1,19,0,6,13.5,6,13.428571428571429,Graduate
100.0,0,1,26,0,0,0.0,0,0.0,Dropout
113.5,1,1,18,0,6,13.166666666666666,6,14.142857142857142,Graduate
132.1,1,0,29,0,4,12.5,2,12.5,Dropout
160.0,0,0,20,0,6,13.375,6,13.0,Graduate
126.3,1,0,19,0,6,13.166666666666666,6,12.666666666666666,Graduate
160.0,1,0,23,0,4,13.4,2,13.5,Enrolled
100.0,1,0,25,0,3,13.0,3,11.666666666666666,Enrolled
125.8,1,0,18,0,7,13.154285714285717,7,13.154285714285717,Graduate
142.2,1,1,19,0,6,12.833333333333334,6,12.833333333333334,Graduate
119.4,1,0,18,0,7,12.142857142857142,7,13.142857142857142,Graduate
106.4,1,1,19,0,5,13.34,6,12.385714285714286,Enrolled
120.0,1,0,36,0,4,13.0,4,13.75,Dropout
150.0,1,1,20,1,3,12.0,3,11.666666666666666,Enrolled
148.6,1,0,20,1,0,0.0,0,0.0,Dropout
108.7,1,0,18,1,5,11.0,0,0.0,Dropout
130.0,1,0,19,1,5,11.5,6,11.333333333333334,Enrolled
124.6,0,0,20,1,3,13.333333333333334,2,12.5,Dropout
131.0,1,0,18,1,7,14.594444444444443,8,13.472,Graduate
130.0,1,0,20,1,4,11.0,3,10.666666666666666,Dropout
116.1,0,0,24,1,0,0.0,0,0.0,Dropout
125.6,1,0,19,1,0,0.0,0,0.0,Dropout
121.3,1,0,18,1,1,12.0,2,12.0,Dropout
107.4,1,0,18,1,5,14.0,5,13.2,Graduate
116.9,1,0,18,1,6,13.571428571428571,5,11.8,Graduate
123.5,1,0,22,1,0,0.0,0,0.0,Dropout
130.5,1,0,19,1,6,14.25,6,13.857142857142858,Graduate
140.0,0,0,32,0,0,0.0,0,0.0,Dropout
117.1,1,1,21,0,0,0.0,0,0.0,Dropout
127.5,1,1,19,0,7,13.542857142857144,7,13.542857142857144,Graduate
126.0,1,1,39,0,9,13.11111111111111,7,11.714285714285714,Graduate
113.0,1,0,30,0,9,12.666666666666666,7,12.142857142857142,Graduate
130.1,1,0,18,0,4,10.75,2,10.0,Dropout
110.0,1,0,38,0,4,10.75,2,10.0,Dropout
135.8,1,0,20,0,6,13.666666666666666,6,13.333333333333334,Graduate
126.3,1,0,55,0,6,13.833333333333334,6,12.833333333333334,Graduate
130.0,1,0,53,0,17,13.176470588235292,16,13.0,Dropout
104.0,1,0,54,0,4,12.75,5,12.6,Dropout
123.6,1,1,18,0,5,12.86,5,12.86,Enrolled
121.0,0,0,44,0,4,12.0,4,12.0,Dropout
130.5,1,0,28,0,9,11.666666666666666,9,12.555555555555555,Graduate
180.0,1,0,37,0,14,16.5,11,16.90909090909091,Graduate
112.5,1,0,20,0,9,12.333333333333334,7,11.77777777777778,Graduate
126.1,1,0,18,0,7,12.59125,7,12.820000000000002,Enrolled
111.8,1,0,19,1,4,11.5,3,11.0,Dropout
131.4,1,1,23,1,18,11.894736842105264,13,12.923076923076923,Graduate
144.3,1,0,22,1,0,0.0,0,0.0,Dropout
115.0,0,0,24,1,0,0.0,0,0.0,Dropout
120.0,1,0,22,1,5,13.0,2,11.5,Enrolled
168.6,1,0,26,1,0,0.0,0,0.0,Dropout
127.7,1,0,18,1,6,15.166666666666666,6,14.833333333333334,Graduate
150.0,1,0,24,1,4,11.75,2,13.5,Dropout
129.8,1,0,18,1,0,0.0,1,15.0,Enrolled
135.6,1,0,26,1,0,0.0,0,0.0,Dropout
100.0,1,0,27,1,3,11.333333333333334,3,14.75,Dropout
140.0,1,1,20,1,5,12.6,5,13.2,Graduate
124.1,1,0,19,1,0,0.0,1,14.0,Dropout
131.6,1,1,18,1,6,15.5,4,15.5,Dropout
129.0,1,0,18,1,7,12.365714285714288,7,12.365714285714288,Graduate
135.7,1,0,19,1,5,13.2,5,13.25,Enrolled
108.0,1,0,34,1,7,11.428571428571429,7,11.857142857142858,Enrolled
110.8,1,0,19,1,0,0.0,0,0.0,Dropout
124.5,1,1,19,1,4,14.0,6,12.333333333333334,Graduate
100.0,1,0,30,1,3,12.0,5,11.8,Dropout
123.8,0,0,22,1,0,0.0,3,12.0,Dropout
131.4,0,0,19,1,4,10.0,3,11.333333333333334,Dropout
118.5,1,0,21,1,1,10.0,1,10.0,Dropout
122.0,0,0,22,1,0,0.0,0,0.0,Dropout
122.9,1,1,19,1,6,11.166666666666666,3,11.666666666666666,Enrolled
118.7,1,0,20,1,4,11.75,3,11.333333333333334,Enrolled
100.0,1,0,35,1,3,11.75,0,0.0,Dropout
135.9,1,0,20,1,1,10.0,1,11.0,Dropout
138.4,1,0,21,1,3,14.0,5,12.8,Graduate
128.2,0,0,27,1,0,0.0,0,0.0,Dropout
107.4,0,0,26,1,3,12.0,0,0.0,Dropout
129.8,0,0,20,1,0,0.0,0,0.0,Dropout
100.0,0,0,28,1,8,11.88888888888889,5,11.6,Dropout
113.0,1,0,19,1,6,13.833333333333334,6,13.666666666666666,Graduate
107.0,0,0,47,1,0,0.0,0,0.0,Dropout
130.0,0,0,55,1,5,11.4,5,12.4,Dropout
120.0,1,0,39,1,0,0.0,2,11.0,Dropout
120.5,1,0,35,1,14,10.642857142857142,12,10.666666666666666,Dropout
120.5,0,0,32,1,2,11.0,0,0.0,Dropout
137.0,1,0,20,1,6,16.833333333333332,6,16.666666666666668,Graduate
115.0,1,0,36,1,6,13.571428571428571,5,13.2,Graduate
142.7,1,1,34,1,5,14.714285714285714,5,14.375,Graduate
116.7,1,0,21,1,0,0.0,0,0.0,Dropout
136.1,1,1,42,1,1,10.0,1,11.0,Dropout
134.3,1,0,25,1,1,11.0,4,11.75,Dropout
153.0,1,1,18,1,1,11.0,0,0.0,Dropout
132.0,1,1,18,1,5,12.0,6,12.833333333333334,Graduate
129.6,1,0,19,1,6,11.125,6,11.857142857142858,Graduate
105.0,0,0,34,1,3,11.333333333333334,2,11.5,Dropout
130.8,1,0,20,1,2,12.0,0,0.0,Dropout
119.7,1,0,20,1,0,0.0,0,0.0,Dropout
132.5,1,0,21,1,7,14.54,7,14.54,Graduate
130.0,1,0,19,1,6,12.166666666666666,4,13.0,Graduate
120.0,0,0,31,1,4,13.5,3,11.666666666666666,Dropout
150.0,1,0,21,1,6,14.75,5,14.333333333333334,Graduate
115.6,1,1,20,1,5,12.375,5,11.666666666666666,Graduate
119.1,1,0,22,1,6,12.733333333333334,6,12.733333333333334,Graduate
123.5,0,0,19,1,4,12.5,0,0.0,Dropout
120.0,0,0,41,1,0,0.0,0,0.0,Dropout
110.0,1,0,27,1,0,0.0,0,0.0,Dropout
131.4,1,0,19,0,7,13.44285714285714,7,13.771428571428572,Dropout
126.8,1,1,20,0,8,14.2,8,14.2,Graduate
118.9,1,1,19,0,6,13.55,6,13.55,Graduate
160.0,1,0,35,0,5,11.6,5,11.166666666666666,Graduate
115.9,1,0,22,0,6,13.571428571428571,6,15.285714285714286,Graduate
109.3,1,1,20,0,6,13.833333333333334,6,15.0,Graduate
113.9,0,0,18,0,4,11.25,4,10.857142857142858,Dropout
121.8,1,1,18,0,5,10.2,4,11.25,Graduate
140.0,1,0,30,0,7,15.675714285714283,7,15.675714285714283,Graduate
114.7,1,1,18,0,6,10.833333333333334,6,12.0,Graduate
120.0,1,1,20,0,6,14.5,5,15.0,Enrolled
107.3,1,1,19,0,4,10.4,4,10.75,Enrolled
136.2,1,0,19,0,5,13.0,5,13.333333333333334,Graduate
119.5,1,1,21,0,7,12.242857142857144,8,14.125,Graduate
106.0,1,0,21,0,7,13.0,6,12.5,Enrolled
124.1,1,0,18,0,6,14.166666666666666,6,13.428571428571429,Enrolled
133.2,1,1,18,0,4,14.25,4,12.5,Graduate
110.0,0,0,35,0,1,12.0,2,10.5,Dropout
114.8,1,0,21,0,4,13.25,5,13.82,Enrolled
130.0,1,1,18,1,6,13.183333333333332,6,13.183333333333332,Graduate
122.6,1,0,22,1,1,11.0,0,0.0,Enrolled
133.5,1,1,20,1,7,11.9725,8,12.65125,Graduate
120.0,1,0,34,0,5,12.4,5,12.8,Graduate
120.0,1,0,33,0,5,12.6,5,11.25,Enrolled
137.3,1,1,22,0,6,13.9,6,13.9,Graduate
123.5,1,1,20,0,4,11.5,3,11.0,Enrolled
131.8,1,0,35,0,4,14.2,4,11.857142857142858,Enrolled
130.0,0,0,39,0,3,10.666666666666666,3,10.666666666666666,Dropout
128.0,0,0,19,0,0,0.0,0,0.0,Dropout
95.0,1,1,36,0,6,11.0,3,11.333333333333334,Graduate
116.0,1,1,21,0,7,13.957142857142856,7,13.957142857142856,Graduate
136.7,1,0,22,0,4,12.5,3,13.666666666666666,Enrolled
107.5,1,1,42,0,6,13.333333333333334,6,15.285714285714286,Graduate
108.4,1,0,34,0,0,0.0,0,0.0,Dropout
130.7,1,0,20,0,6,11.666666666666666,5,11.6,Enrolled
155.9,1,0,33,0,6,15.714285714285714,6,15.5,Graduate
106.1,1,0,20,0,5,11.0,5,11.4,Graduate
128.6,1,0,19,0,4,12.25,4,12.75,Graduate
140.0,1,0,34,0,5,12.2,8,12.22222222222222,Dropout
145.0,1,0,18,0,5,13.0,5,14.0,Graduate
113.0,1,1,24,0,4,12.0,6,13.0,Graduate
137.1,1,0,18,0,6,13.333333333333334,6,12.333333333333334,Graduate
119.7,1,0,20,0,3,13.0,3,13.0,Enrolled
120.5,1,0,21,0,7,12.91,7,12.91,Graduate
125.7,1,1,19,0,6,11.0,3,11.0,Graduate
125.5,1,1,19,0,6,13.579999999999998,8,12.93625,Graduate
124.5,1,1,18,0,4,12.4,6,12.5,Graduate
126.0,1,1,38,0,8,12.88888888888889,7,13.0,Graduate
136.2,1,0,21,1,11,11.545454545454543,9,11.7,Enrolled
124.2,1,0,23,1,1,10.0,0,0.0,Enrolled
138.5,1,0,19,0,8,14.34125,8,14.34125,Graduate
122.3,0,0,18,0,6,14.142857142857142,5,12.0,Dropout
126.0,1,1,18,0,0,0.0,0,0.0,Graduate
135.4,1,0,24,0,5,11.8,4,11.25,Enrolled
146.5,1,1,18,0,6,13.333333333333334,6,14.166666666666666,Graduate
121.9,1,0,18,0,6,14.5,6,12.857142857142858,Graduate
130.0,1,0,26,0,8,12.666666666666666,10,13.4,Graduate
115.2,1,0,19,0,1,10.0,2,10.0,Enrolled
115.2,1,1,19,0,0,0.0,0,0.0,Dropout
125.1,1,0,19,0,4,11.0,4,12.5,Enrolled
108.0,1,0,20,0,2,12.0,4,11.0,Dropout
125.9,1,0,22,0,4,10.0,2,13.5,Enrolled
128.0,1,0,19,0,7,14.20857142857143,8,15.127777777777778,Graduate
113.5,1,0,20,0,7,14.30714285714286,8,15.0125,Graduate
124.6,1,0,36,0,3,11.0,4,13.375,Enrolled
116.0,1,0,29,0,0,0.0,0,0.0,Dropout
124.9,1,0,19,0,6,12.0,4,11.0,Graduate
140.5,0,0,24,0,0,0.0,0,0.0,Dropout
179.6,0,0,27,0,0,0.0,0,0.0,Dropout
116.1,1,1,18,0,6,13.857142857142858,6,14.285714285714286,Graduate
139.4,1,1,18,0,0,0.0,0,0.0,Graduate
129.0,1,0,21,0,0,0.0,0,0.0,Dropout
135.6,1,1,43,0,5,11.0,5,13.0,Graduate
147.8,1,1,18,0,5,13.2,5,14.4,Graduate
138.0,1,1,21,0,6,13.5,3,15.333333333333334,Dropout
150.0,1,0,26,0,0,0.0,0,0.0,Dropout
130.8,1,1,19,0,7,14.214285714285714,7,14.214285714285714,Graduate
122.6,1,0,18,0,5,13.0,5,12.4,Graduate
119.1,1,0,22,0,2,12.0,1,10.0,Dropout
111.8,1,0,27,0,0,0.0,0,0.0,Dropout
125.0,1,0,18,0,5,12.8,5,12.6,Graduate
129.9,1,0,19,0,4,13.6,4,12.2,Graduate
131.1,1,0,18,0,7,13.971428571428572,8,15.75,Graduate
141.4,1,1,19,0,6,15.0,6,14.857142857142858,Graduate
120.0,0,0,32,0,0,0.0,0,0.0,Dropout
133.4,1,0,23,0,26,15.07777777777778,17,15.023529411764704,Graduate
127.3,1,0,20,0,6,13.383333333333333,6,13.383333333333333,Graduate
131.8,1,0,20,0,12,13.25,10,13.090909090909092,Graduate
114.8,0,0,19,0,5,11.714285714285714,2,10.666666666666666,Dropout
132.8,1,1,18,0,8,13.01125,8,13.01125,Graduate
140.0,1,0,21,0,3,10.666666666666666,4,12.0,Dropout
108.3,1,1,20,0,0,0.0,0,0.0,Enrolled
150.0,1,0,22,0,6,13.0,3,12.666666666666666,Graduate
160.0,1,0,26,0,5,12.0,5,11.4,Graduate
131.7,1,0,20,0,6,12.166666666666666,5,13.8,Graduate
112.6,1,0,19,0,6,11.85,7,13.65,Graduate
111.1,1,0,31,0,4,11.0,5,11.2,Graduate
127.5,1,1,20,0,7,12.327777777777778,8,11.736,Graduate
120.2,1,0,20,0,4,12.0,5,13.428571428571429,Graduate
118.9,1,0,21,0,7,14.428571428571429,8,14.511111111111113,Graduate
119.9,1,0,18,0,7,13.78,8,12.6125,Graduate
127.3,1,1,19,0,6,13.8,6,13.8,Graduate
127.9,1,1,18,0,7,14.857142857142858,7,15.142857142857142,Graduate
133.0,1,0,40,0,5,13.0,5,12.6,Enrolled
114.6,1,1,18,0,6,12.142857142857142,6,13.333333333333334,Graduate
144.5,1,0,18,0,6,15.666666666666666,6,14.833333333333334,Graduate
125.4,1,0,19,0,5,12.5,7,12.166666666666666,Graduate
145.0,1,1,19,0,6,12.833333333333334,6,13.166666666666666,Graduate
138.1,0,0,28,0,0,0.0,0,0.0,Dropout
124.6,1,0,20,0,6,12.5,6,12.666666666666666,Graduate
130.8,1,0,18,0,4,11.25,5,13.0,Graduate
140.5,1,0,18,0,6,15.25,6,15.25,Graduate
124.1,1,1,20,0,5,14.0,3,12.0,Graduate
118.4,1,0,28,0,13,12.076923076923077,11,12.090909090909092,Graduate
128.2,1,0,23,0,16,14.625,9,14.88888888888889,Graduate
109.5,1,0,19,0,4,10.5,2,10.5,Dropout
131.1,1,1,18,0,6,12.833333333333334,6,12.166666666666666,Graduate
137.9,0,1,20,0,6,12.5,5,11.8,Graduate
128.2,1,0,20,0,12,11.23076923076923,9,12.77777777777778,Graduate
126.5,1,0,27,0,2,10.5,0,0.0,Dropout
120.0,1,0,18,0,3,12.0,2,12.0,Dropout
123.0,1,1,37,0,7,10.985714285714286,8,12.3,Graduate
130.0,0,0,42,0,5,12.62,3,14.166666666666666,Dropout
141.1,1,0,20,0,6,13.0,8,14.2125,Dropout
140.0,0,0,34,1,0,0.0,0,0.0,Dropout
133.6,1,0,22,1,0,0.0,0,0.0,Dropout
123.5,1,0,39,1,6,13.5,6,13.333333333333334,Graduate
136.3,1,1,18,1,6,13.516666666666666,6,13.516666666666666,Graduate
123.5,1,1,21,1,6,13.166666666666666,6,13.285714285714286,Graduate
112.0,1,0,34,1,0,0.0,0,0.0,Dropout
160.0,1,1,22,1,6,13.125,6,13.0,Graduate
110.0,1,0,31,1,3,14.4,0,0.0,Dropout
116.8,0,0,19,1,4,12.0,0,0.0,Dropout
109.5,1,0,19,1,0,0.0,0,0.0,Dropout
100.0,1,0,31,1,0,0.0,0,0.0,Dropout
117.3,1,0,19,0,3,10.8,3,10.5,Enrolled
130.0,1,0,30,0,0,0.0,0,0.0,Dropout
137.8,1,1,20,0,7,16.13142857142857,8,15.52222222222222,Graduate
136.5,1,1,18,0,7,14.838571428571427,8,14.8,Graduate
138.7,1,0,31,0,3,10.333333333333334,3,12.0,Dropout
124.9,1,0,19,0,3,12.0,4,11.25,Dropout
140.0,1,1,43,0,0,0.0,0,0.0,Dropout
122.6,1,1,20,0,6,13.166666666666666,6,14.0,Graduate
129.5,1,1,19,0,8,13.9475,8,13.9475,Graduate
155.0,1,0,22,0,3,11.333333333333334,0,0.0,Dropout
100.0,1,0,26,0,7,12.75,7,12.285714285714286,Graduate
137.6,1,1,19,0,5,12.6,5,11.25,Graduate
120.0,1,0,29,0,6,12.25,6,12.25,Dropout
114.0,1,0,20,0,0,0.0,2,11.666666666666666,Enrolled
139.0,1,1,38,0,5,11.0,5,11.4,Enrolled
110.0,1,0,41,0,12,11.833333333333334,9,12.7,Graduate
128.5,1,0,19,0,6,13.066666666666668,6,13.066666666666668,Dropout
132.2,1,0,19,0,6,13.833333333333334,6,13.875,Graduate
130.0,1,0,43,0,3,13.833333333333334,0,0.0,Dropout
129.3,1,0,19,0,5,11.8,5,13.2,Graduate
128.2,1,1,19,1,12,13.333333333333334,10,12.818181818181818,Enrolled
130.3,1,0,18,1,8,13.74625,8,13.74625,Graduate
162.5,1,0,19,1,0,0.0,0,0.0,Dropout
130.0,1,0,38,1,0,0.0,0,0.0,Dropout
110.0,1,0,37,1,0,0.0,0,0.0,Dropout
142.3,1,1,26,0,6,13.333333333333334,5,14.5,Graduate
122.0,1,1,21,0,1,10.0,5,11.4,Enrolled
153.6,1,1,18,0,6,15.666666666666666,6,15.285714285714286,Graduate
112.9,1,0,18,0,7,11.857142857142858,7,11.857142857142858,Graduate
124.1,1,0,18,0,5,14.5,5,13.6,Graduate
129.7,1,0,19,0,6,12.166666666666666,6,13.714285714285714,Graduate
110.0,1,0,18,0,5,12.6,6,12.0,Graduate
136.3,1,0,18,0,7,12.285714285714286,7,12.285714285714286,Enrolled
146.0,1,1,19,0,6,12.666666666666666,6,13.0,Graduate
129.9,1,0,19,0,0,0.0,0,0.0,Dropout
140.9,1,1,18,0,6,12.857142857142858,4,13.0,Graduate
135.5,1,0,18,0,7,13.9,7,13.9,Graduate
122.0,1,1,20,0,7,13.817142857142857,7,13.817142857142857,Graduate
140.0,1,1,22,0,6,13.314285714285717,7,12.875,Graduate
163.0,1,0,18,0,0,0.0,0,0.0,Dropout
107.4,1,1,19,0,6,12.166666666666666,6,12.166666666666666,Graduate
114.3,0,1,20,0,4,11.25,3,11.333333333333334,Dropout
140.8,1,0,19,0,5,12.4,6,12.75,Enrolled
126.3,1,1,20,0,6,14.666666666666666,6,14.571428571428571,Graduate
110.0,1,0,28,0,4,12.0,4,12.0,Dropout
126.2,1,0,19,0,6,14.0,3,12.666666666666666,Graduate
140.0,1,0,22,0,6,12.571428571428571,4,13.666666666666666,Enrolled
123.0,1,0,19,0,6,15.538461538461538,6,12.625,Graduate
157.0,0,0,18,0,0,0.0,0,0.0,Dropout
149.7,1,0,18,0,6,15.0,6,14.833333333333334,Graduate
140.0,1,0,22,0,4,12.25,5,13.285714285714286,Graduate
170.0,1,0,20,0,11,15.692307692307692,9,15.555555555555555,Graduate
130.2,1,1,24,0,5,12.285714285714286,5,12.75,Graduate
135.5,1,0,22,0,12,11.833333333333334,11,11.25,Enrolled
118.3,1,0,20,0,6,12.166666666666666,5,14.0,Enrolled
116.3,1,1,20,0,7,11.88888888888889,8,11.95625,Graduate
120.0,0,0,35,0,0,0.0,0,0.0,Dropout
154.7,1,1,18,0,5,11.8,5,12.6,Graduate
132.7,1,0,19,0,6,11.166666666666666,6,11.666666666666666,Graduate
130.8,1,0,18,0,7,14.05714285714286,8,14.6,Graduate
122.7,1,0,18,0,4,11.75,4,10.0,Dropout
130.0,1,0,31,0,6,13.166666666666666,6,13.0,Enrolled
123.6,1,1,19,0,6,13.5,6,14.0,Graduate
116.5,1,1,20,0,7,12.625,8,13.0625,Graduate
111.1,1,0,21,0,0,0.0,0,0.0,Dropout
136.3,1,1,18,0,7,13.971428571428572,7,13.971428571428572,Graduate
129.8,1,0,18,0,2,11.0,0,0.0,Dropout
134.7,1,0,33,0,5,12.8,5,15.333333333333334,Graduate
131.8,1,1,18,0,6,13.571428571428571,5,12.8,Enrolled
126.8,0,1,18,0,0,0.0,0,0.0,Dropout
130.7,1,0,21,0,2,11.5,4,11.0,Enrolled
109.8,1,0,19,0,4,11.25,4,12.0,Enrolled
133.9,1,0,28,0,5,13.714285714285714,5,13.142857142857142,Graduate
109.9,0,0,29,0,0,0.0,0,0.0,Dropout
160.0,0,0,36,0,6,12.0,3,14.666666666666666,Dropout
106.5,1,1,32,0,6,12.666666666666666,6,13.333333333333334,Graduate
120.0,1,1,25,0,7,13.29,7,13.29,Enrolled
107.8,1,0,33,0,8,10.375,9,10.444444444444445,Enrolled
100.0,0,0,34,0,3,12.0,1,13.0,Dropout
112.5,1,0,33,0,5,11.4,6,11.166666666666666,Graduate
135.5,0,0,29,0,2,13.25,3,12.6,Dropout
145.0,1,0,18,0,6,13.861666666666666,0,0.0,Dropout
119.0,1,1,18,0,6,12.166666666666666,6,12.142857142857142,Graduate
130.0,1,0,38,0,4,13.75,6,14.5,Graduate
126.3,1,1,19,0,6,15.433333333333332,6,15.433333333333332,Graduate
113.5,1,1,39,0,6,13.833333333333334,6,15.5,Graduate
120.0,1,0,37,0,12,11.833333333333334,11,11.363636363636363,Graduate
111.3,1,0,32,0,0,0.0,0,0.0,Dropout
130.2,1,0,18,0,0,0.0,0,0.0,Dropout
140.2,1,0,20,0,7,12.333333333333334,8,12.625,Enrolled
113.9,1,0,20,0,6,11.166666666666666,6,12.166666666666666,Graduate
99.0,1,1,23,0,6,14.666666666666666,6,12.428571428571429,Graduate
124.0,1,0,19,0,5,11.2,4,11.75,Enrolled
138.9,1,0,18,0,6,13.714285714285714,6,14.166666666666666,Graduate
130.0,1,0,19,1,5,12.8,5,11.444444444444445,Graduate
120.8,1,0,20,0,4,13.25,5,11.8,Graduate
127.8,1,0,19,0,6,13.78,6,13.78,Dropout
126.0,1,0,19,0,7,15.11,7,15.11,Graduate
126.0,1,0,18,0,4,11.0,5,11.2,Graduate
138.5,1,1,20,0,7,15.798571428571426,7,15.798571428571426,Graduate
119.4,1,0,20,0,7,13.775714285714288,8,15.599999999999998,Graduate
101.5,1,0,24,0,7,12.16,7,12.16,Graduate
101.5,1,0,24,0,0,0.0,0,0.0,Dropout
126.2,1,0,20,0,6,14.333333333333334,6,15.5,Graduate
129.8,1,0,20,0,6,11.833333333333334,3,13.333333333333334,Enrolled
138.4,0,0,18,0,6,14.833333333333334,6,12.5,Enrolled
129.3,1,0,18,0,7,14.2,7,14.2,Graduate
113.1,1,0,21,0,5,12.2,5,13.2,Graduate
144.3,1,0,18,0,4,13.0,5,13.666666666666666,Graduate
141.0,1,1,19,0,7,12.485714285714286,7,12.485714285714286,Graduate
130.0,1,0,22,0,6,17.0,6,16.285714285714285,Graduate
117.5,1,0,19,0,5,10.8,6,10.166666666666666,Graduate
131.8,1,0,18,0,6,14.716666666666669,6,14.716666666666669,Graduate
133.7,1,1,19,0,2,13.5,5,11.4,Enrolled
115.4,1,1,24,0,7,11.971428571428572,7,11.971428571428572,Enrolled
129.1,1,0,19,0,3,12.0,4,13.5,Enrolled
135.5,1,0,34,0,6,12.333333333333334,6,11.666666666666666,Graduate
112.4,1,0,19,0,6,15.307692307692308,6,13.875,Graduate
130.8,1,1,18,0,6,12.666666666666666,6,12.666666666666666,Graduate
131.6,1,1,19,0,7,14.368,8,14.44875,Graduate
140.8,1,0,25,0,7,12.084285714285716,7,12.084285714285716,Graduate
140.0,1,0,21,0,8,12.25,8,12.2,Enrolled
114.2,1,0,18,0,5,12.2,5,11.6,Enrolled
127.3,1,1,18,0,4,11.0,6,11.5,Graduate
115.0,1,0,28,0,5,12.8,5,11.0,Graduate
118.8,1,1,18,0,7,11.857142857142858,7,11.857142857142858,Graduate
125.0,1,0,41,0,6,12.285714285714286,5,13.0,Graduate
111.5,1,0,18,0,3,12.333333333333334,4,13.5,Dropout
124.2,1,1,21,0,4,11.25,4,11.4,Graduate
130.0,1,0,41,0,0,0.0,0,0.0,Dropout
120.0,1,0,32,0,2,16.0,1,16.0,Dropout
110.0,1,0,29,0,6,11.666666666666666,6,11.0,Graduate
113.3,1,0,24,0,5,12.4,7,12.15,Enrolled
123.5,1,0,22,0,6,10.744444444444444,8,11.8375,Enrolled
101.0,1,0,21,0,0,0.0,0,0.0,Dropout
120.9,1,0,39,0,4,12.0,4,12.5625,Dropout
154.6,0,1,44,0,4,12.75,2,10.0,Enrolled
120.2,1,0,20,0,2,10.0,2,11.0,Enrolled
146.5,1,0,21,0,12,13.417391304347827,12,13.417391304347827,Graduate
160.1,1,0,18,0,6,15.166666666666666,6,14.857142857142858,Graduate
150.0,1,0,34,0,5,13.833333333333334,5,12.5,Graduate
135.8,1,0,18,0,5,13.333333333333334,4,14.8,Graduate
143.8,1,0,19,0,0,0.0,0,0.0,Enrolled
116.8,1,0,18,0,3,11.666666666666666,3,10.666666666666666,Dropout
113.9,1,0,19,0,5,15.0,6,13.428571428571429,Graduate
118.0,1,1,18,0,7,13.242857142857144,7,13.242857142857144,Enrolled
150.2,1,0,19,0,1,13.0,2,12.5,Dropout
115.1,1,1,19,0,6,13.075,7,12.05,Graduate
131.3,1,1,18,0,6,13.5,6,13.666666666666666,Graduate
120.0,1,1,23,0,5,11.8,6,12.333333333333334,Graduate
110.3,0,0,18,0,5,12.6,5,11.8,Enrolled
100.0,1,0,33,0,6,12.166666666666666,3,11.0,Dropout
110.7,1,0,19,0,6,12.166666666666666,6,11.0,Graduate
143.4,1,0,21,0,0,0.0,0,0.0,Dropout
115.9,1,0,18,0,7,13.557142857142855,8,13.2,Graduate
145.0,1,1,21,0,4,12.25,4,11.8,Enrolled
140.9,1,0,19,0,6,14.333333333333334,6,13.5,Graduate
108.4,1,0,20,0,4,10.5,4,11.75,Graduate
114.3,1,0,20,0,0,0.0,0,0.0,Dropout
110.0,1,0,20,0,4,12.75,3,11.333333333333334,Enrolled
121.7,1,1,18,0,0,0.0,4,11.0,Enrolled
123.7,1,0,18,0,1,14.0,1,14.0,Enrolled
116.5,1,1,20,0,7,14.093333333333332,8,15.0,Graduate
155.0,1,1,21,0,6,13.333333333333334,6,13.166666666666666,Graduate
129.3,1,0,19,0,7,12.071428571428571,7,12.071428571428571,Graduate
121.7,1,1,18,0,6,12.666666666666666,6,12.5,Graduate
148.2,1,0,27,0,6,12.125,5,12.0,Enrolled
125.5,1,1,21,0,7,13.2,7,13.2575,Graduate
