age,gender,family_income,internet_access,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,scholarship,stress_index,cgpa,parental_education,dropout
18.8,Male,25000.0,No,0.65,81.5,2,39.6,No,5.5,0.0,Bachelor,0
19.2,Male,65925.0,No,2.78,80.7,1,25.6,No,6.3,2.28,Master,0
18.2,Female,28394.0,Yes,5.38,81.8,0,20.7,Yes,5.4,3.26,Bachelor,0
19.0,Female,25000.0,Yes,2.84,82.5,3,24.8,No,5.9,1.25,Bachelor,1
24.1,Female,52423.0,Yes,3.93,93.4,2,40.0,Yes,4.1,3.4,High School,0
19.0,Female,25000.0,Yes,5.75,65.7,3,37.6,Yes,4.2,3.73,High School,0
21.3,Male,34929.0,No,3.78,78.6,2,31.9,No,5.5,1.35,PhD,1
19.9,Male,30196.0,Yes,3.66,83.6,1,22.8,No,5.7,1.85,Master,0
23.6,Male,25000.0,Yes,3.79,77.2,2,25.3,No,5.6,1.53,Master,0
23.9,Male,35472.0,Yes,5.67,79.7,1,28.4,No,4.4,1.68,,0
22.9,Female,47285.0,Yes,1.92,78.5,4,19.3,Yes,5.6,1.83,Master,0
21.7,Female,26610.0,Yes,6.32,92.4,2,28.7,No,5.5,2.15,Bachelor,0
20.5,Male,25000.0,Yes,3.71,78.6,1,18.6,No,5.3,2.54,Bachelor,0
18.4,Male,25000.0,No,3.56,76.2,2,34.4,No,4.3,3.64,High School,1
25.3,Male,25000.0,Yes,2.95,88.2,0,35.7,No,6.4,1.54,High School,0
19.3,Male,35236.0,Yes,2.52,77.7,2,43.4,No,5.5,3.05,Master,0
22.5,Male,25000.0,Yes,0.96,80.7,0,33.1,No,4.1,2.84,Bachelor,0
23.3,Female,43383.0,Yes,5.58,73.1,2,32.7,Yes,5.3,0.82,Master,1
19.8,Male,28162.0,Yes,1.12,78.8,0,20.0,Yes,4.5,0.67,High School,0
23.3,Female,31668.0,Yes,3.93,81.7,2,29.4,Yes,5.5,2.19,High School,0
22.7,Male,45261.0,No,3.43,71.9,1,17.7,No,8.1,1.89,Master,0
24.8,Male,25000.0,No,4.38,81.2,0,9.5,No,5.8,2.82,Bachelor,0
20.0,Female,37107.0,Yes,1.41,86.1,2,26.8,No,5.9,2.47,High School,1
18.2,Female,34912.0,Yes,2.93,66.1,2,24.0,Yes,8.1,1.15,High School,0
19.9,Male,26612.0,Yes,4.62,76.8,2,37.3,No,6.0,1.96,Bachelor,0
21.5,Female,25000.0,No,4.24,100.0,1,18.5,No,6.3,2.97,Master,0
21.1,Male,42495.0,Yes,3.14,80.4,1,63.8,No,5.8,2.78,Master,0
20.1,Male,45346.0,Yes,4.13,91.1,2,24.2,No,4.8,2.45,Bachelor,0
17.0,Female,31830.0,Yes,6.24,81.8,3,29.2,No,6.3,3.7,High School,1
22.0,Female,25000.0,Yes,5.42,79.4,1,23.2,No,8.6,1.91,High School,0
25.3,Male,25000.0,Yes,5.26,89.5,2,39.3,No,3.1,3.63,Bachelor,1
22.0,Male,,Yes,,91.6,1,27.4,Yes,,3.5,High School,0
22.3,Female,,Yes,,74.9,0,18.2,No,,3.47,Master,0
22.3,Male,25000.0,Yes,3.11,73.2,2,8.0,No,4.2,1.15,High School,0
21.9,Male,25000.0,Yes,4.07,71.1,1,36.9,Yes,7.7,2.68,High School,0
23.0,Female,25000.0,Yes,6.56,75.0,1,37.8,Yes,5.2,2.96,High School,1
21.9,Female,28284.0,No,5.2,91.1,4,34.1,No,6.8,2.48,High School,0
20.3,Male,25000.0,Yes,3.53,82.2,3,27.4,Yes,4.3,2.83,Master,1
19.2,Female,,No,,91.5,3,26.2,No,,3.08,Bachelor,0
20.5,Female,25000.0,Yes,4.98,73.7,1,39.3,No,3.7,3.26,Bachelor,0
21.7,Male,25000.0,Yes,5.22,74.0,0,28.8,Yes,8.1,2.96,Master,1
20.3,Female,27701.0,Yes,3.29,78.9,3,43.5,No,6.9,2.01,Bachelor,1
21.7,Female,25000.0,Yes,3.13,84.4,0,28.8,No,3.6,3.87,PhD,0
22.0,Male,,Yes,,80.9,3,28.4,Yes,,0.91,High School,0
22.8,Male,25000.0,Yes,5.63,87.6,1,34.5,Yes,5.0,3.01,Bachelor,1
23.8,Female,31379.0,Yes,3.46,85.3,0,46.7,No,6.3,3.64,PhD,0
21.2,Female,25000.0,No,4.34,85.9,2,44.1,No,5.6,1.9,High School,0
18.1,Male,25000.0,No,2.57,87.5,3,29.4,Yes,2.9,2.55,Master,0
20.2,Female,35539.0,Yes,2.12,90.8,1,25.5,No,4.0,1.8,Bachelor,0
21.1,Female,34229.0,Yes,5.94,62.3,2,15.5,No,7.9,2.47,Master,0
17.0,Female,25000.0,No,3.49,81.9,3,38.3,No,7.2,2.05,Master,1
24.1,Female,,No,,88.7,2,8.6,No,,2.12,Bachelor,0
21.3,Male,25000.0,Yes,7.77,100.0,0,50.5,No,5.9,3.51,High School,0
21.8,Male,68986.0,Yes,5.28,81.2,1,40.1,No,5.1,2.04,High School,0
24.0,Female,,Yes,,64.4,2,21.0,No,,1.14,Bachelor,1
19.6,Male,43953.0,Yes,4.96,93.4,1,44.8,No,5.1,3.85,High School,0
22.3,Female,25000.0,Yes,1.91,72.3,2,36.6,No,4.1,2.39,PhD,0
20.8,Male,25000.0,Yes,3.59,85.7,3,35.6,No,6.8,4.0,High School,1
20.6,Male,25000.0,Yes,2.91,86.3,2,26.8,Yes,7.6,0.45,Bachelor,0
19.3,Male,25000.0,Yes,4.54,83.0,0,36.6,No,6.2,0.96,Bachelor,1
24.7,Female,50715.0,Yes,6.15,64.9,1,13.0,Yes,6.5,4.0,High School,0
20.2,Female,71135.0,Yes,1.8,79.1,2,30.8,No,3.3,2.69,PhD,1
22.5,Male,102453.0,Yes,6.41,69.4,4,21.8,Yes,3.2,3.25,Bachelor,0
17.0,Male,25000.0,Yes,4.97,85.6,0,26.5,No,3.1,2.8,Bachelor,0
23.6,Male,31901.0,Yes,2.7,74.9,2,21.7,No,7.4,2.67,Bachelor,0
23.3,Female,65755.0,No,2.73,65.0,2,22.3,No,4.8,3.29,High School,0
21.2,Male,25536.0,Yes,3.07,87.7,1,45.5,No,7.0,0.34,Bachelor,1
20.5,Female,25000.0,Yes,2.87,71.9,1,12.8,Yes,4.4,1.59,Bachelor,1
21.9,Male,25000.0,Yes,2.91,83.1,3,34.9,Yes,5.5,0.57,,1
26.0,Male,,No,,76.1,1,16.4,Yes,,1.91,Bachelor,1
17.1,Female,29391.0,Yes,3.75,88.9,0,45.9,Yes,4.9,4.0,Bachelor,0
22.7,Male,25000.0,No,4.97,88.6,3,35.1,No,2.4,3.92,Master,0
19.0,Female,,Yes,,83.9,6,13.1,No,,0.1,Bachelor,1
21.0,Male,32591.0,Yes,4.39,81.1,2,34.0,Yes,4.8,2.31,Master,0
20.5,Male,32891.0,Yes,5.46,78.5,2,21.6,Yes,2.4,3.97,Master,0
20.1,Male,26101.0,Yes,2.06,72.4,1,32.7,Yes,6.3,1.84,High School,0
21.0,Male,78701.0,Yes,3.13,77.3,3,14.1,Yes,6.5,0.46,PhD,1
18.5,Female,27441.0,Yes,2.04,85.8,2,44.8,Yes,4.3,2.39,High School,0
23.3,Female,78558.0,Yes,2.18,97.6,2,6.0,Yes,3.3,0.57,Master,0
17.1,Female,41709.0,Yes,5.77,86.6,3,20.3,No,8.6,2.28,High School,0
22.2,Male,36706.0,Yes,3.34,87.7,2,17.0,No,6.0,2.73,Bachelor,0
20.3,Female,27779.0,Yes,4.6,81.1,4,34.6,Yes,1.2,3.95,Bachelor,0
18.4,Female,53336.0,Yes,4.22,86.2,0,24.1,No,4.7,2.68,PhD,0
21.4,Male,31818.0,No,4.92,64.8,2,27.8,No,4.3,0.62,Bachelor,0
17.6,Female,25000.0,Yes,4.19,76.2,1,22.3,No,4.2,1.67,High School,0
21.1,Female,25000.0,Yes,4.14,87.6,2,13.6,No,7.5,2.51,Master,0
17.9,Male,38311.0,Yes,2.07,87.8,0,27.3,Yes,6.0,2.6,High School,0
22.0,Female,25000.0,Yes,4.05,77.7,1,14.4,No,6.6,2.22,Master,0
19.0,Male,28643.0,Yes,4.03,71.5,0,8.0,Yes,5.3,2.18,High School,0
20.0,Male,56067.0,No,2.78,81.4,3,37.5,No,7.0,2.91,Bachelor,0
21.6,Male,35681.0,Yes,1.31,78.5,2,15.1,Yes,4.8,2.45,Bachelor,0
19.3,Female,,Yes,,89.5,2,47.5,No,,1.4,High School,0
20.9,Male,69286.0,Yes,5.59,87.6,2,47.0,No,6.4,3.57,Bachelor,0
17.7,Female,,Yes,,79.4,2,40.6,No,,2.53,High School,0
22.4,Female,54758.0,No,3.78,90.9,2,16.4,No,1.7,3.46,Master,0
24.9,Female,25000.0,Yes,1.1,79.8,4,55.5,No,2.5,3.0,Bachelor,0
27.1,Male,36261.0,Yes,4.84,84.8,3,5.0,No,9.7,2.02,Bachelor,0
21.2,Female,49281.0,No,5.54,98.3,3,19.4,No,6.7,3.22,Master,0
22.7,Female,82469.0,No,3.87,78.8,1,40.0,No,6.8,0.81,Bachelor,1
17.1,Male,25000.0,Yes,4.81,83.4,1,39.1,No,8.1,3.91,Bachelor,1
24.3,Female,61308.0,Yes,4.08,82.0,2,21.3,No,3.5,1.45,PhD,0
22.7,Female,79748.0,Yes,2.74,82.1,0,20.6,No,4.2,0.71,High School,1
19.9,Female,25000.0,Yes,3.83,75.0,1,27.4,No,3.5,2.56,Bachelor,0
23.7,Male,39623.0,Yes,3.96,92.5,2,29.0,No,9.7,1.27,High School,0
20.4,Male,43070.0,No,3.81,74.7,1,24.4,Yes,3.7,3.63,High School,0
20.0,Male,25000.0,Yes,4.48,96.9,2,49.9,No,7.8,1.42,Bachelor,0
22.0,Male,25000.0,Yes,4.17,95.1,0,21.8,No,4.3,3.69,Bachelor,0
18.7,Female,44387.0,Yes,3.75,84.0,4,47.6,Yes,5.7,1.48,PhD,1
23.2,Female,25000.0,Yes,3.17,82.0,0,34.9,Yes,7.8,1.66,High School,1
18.7,Female,26099.0,Yes,4.65,75.8,1,42.2,Yes,6.0,1.49,High School,1
18.7,Female,48410.0,Yes,4.56,82.6,2,12.1,No,5.3,1.77,Bachelor,0
19.0,Female,85172.0,Yes,4.23,90.6,0,42.3,Yes,9.6,1.43,Bachelor,1
22.7,Male,,Yes,,76.5,2,41.9,No,,2.76,Master,0
19.6,Female,32212.0,Yes,2.53,93.7,1,22.0,No,3.8,2.74,Bachelor,0
18.0,Male,25000.0,Yes,4.88,90.2,2,40.2,No,4.9,1.87,PhD,1
19.7,Male,25000.0,Yes,2.84,81.2,1,12.2,No,7.4,1.38,Master,0
20.9,Female,57858.0,No,3.56,88.4,2,24.3,No,4.6,2.82,Bachelor,0
18.4,Male,27117.0,Yes,1.98,74.7,2,44.0,Yes,7.2,0.07,Master,1
18.5,Male,59303.0,Yes,4.58,81.2,1,27.8,Yes,2.4,3.97,Bachelor,0
25.6,Female,25000.0,Yes,2.39,99.7,3,26.8,No,7.6,0.0,,1
19.1,Male,25000.0,Yes,2.32,91.6,1,46.9,No,7.1,0.41,Bachelor,1
20.3,Male,38272.0,Yes,2.71,86.0,2,6.6,No,3.6,3.98,Bachelor,0
20.2,Male,28398.0,No,4.56,82.6,1,27.9,Yes,5.4,1.55,Bachelor,0
20.1,Male,25000.0,Yes,3.72,81.4,1,29.2,No,5.0,3.71,Master,0
22.4,Male,88470.0,Yes,3.18,81.8,2,20.4,Yes,6.3,2.58,High School,0
23.1,Female,25000.0,Yes,6.15,75.8,5,46.5,No,7.6,1.24,Bachelor,1
20.3,Male,51873.0,Yes,4.68,87.2,3,19.1,Yes,4.3,3.99,Master,0
18.3,Female,49272.0,Yes,1.41,90.4,2,19.2,Yes,6.2,1.46,,0
23.8,Male,25000.0,Yes,2.86,80.0,5,5.0,No,5.9,2.1,Bachelor,0
20.8,Male,25000.0,Yes,1.43,85.7,0,43.3,No,5.7,2.73,,0
24.8,Female,25000.0,No,3.38,76.2,1,26.0,Yes,8.1,0.0,High School,1
17.0,Female,25000.0,Yes,5.35,81.5,3,26.1,Yes,5.8,1.78,Bachelor,0
21.4,Female,83774.0,Yes,4.32,75.2,1,27.4,No,3.3,0.65,Bachelor,0
25.2,Female,26368.0,Yes,3.7,80.2,1,44.3,No,6.8,2.83,Master,0
20.2,Male,50709.0,No,3.39,83.0,5,49.4,No,8.4,1.63,Bachelor,0
20.5,Male,40465.0,Yes,4.42,86.8,4,9.2,Yes,5.8,2.95,High School,0
21.7,Female,34836.0,No,1.8,77.1,2,24.4,No,7.9,0.23,Bachelor,1
19.8,Male,30461.0,Yes,3.84,85.8,0,16.4,No,4.7,3.61,Bachelor,0
20.3,Male,62460.0,Yes,4.22,74.3,1,27.3,No,6.2,1.43,High School,1
20.3,Male,25000.0,Yes,2.34,84.5,2,28.9,Yes,2.7,2.44,Bachelor,0
19.6,Female,,Yes,,99.7,0,9.4,No,,1.6,High School,0
23.7,Male,25000.0,Yes,6.56,79.0,0,34.4,No,5.8,4.0,Master,0
22.0,Male,,Yes,,56.3,0,24.6,No,,1.15,High School,1
21.6,Male,25000.0,Yes,1.78,89.2,0,39.4,Yes,6.3,2.33,High School,0
22.8,Female,25000.0,Yes,3.02,84.3,3,30.4,No,7.8,1.51,High School,0
20.4,Male,31445.0,Yes,3.96,85.7,0,9.4,No,2.7,2.51,High School,0
19.3,Male,25000.0,Yes,7.0,92.2,2,37.4,No,8.1,2.55,Bachelor,0
19.7,Female,26662.0,Yes,5.16,76.3,0,13.9,No,4.2,3.58,Master,0
21.0,Female,25000.0,Yes,5.42,76.6,2,15.2,No,3.3,3.0,Bachelor,0
18.7,Female,25000.0,Yes,4.52,86.4,1,26.2,Yes,7.4,1.34,High School,0
19.9,Female,40093.0,Yes,2.72,90.3,1,26.6,No,3.5,2.9,Bachelor,0
19.9,Male,30267.0,Yes,6.07,83.9,3,9.0,No,8.0,2.23,,1
25.7,Male,25000.0,No,5.11,81.4,6,28.2,Yes,1.6,4.0,Bachelor,0
17.0,Male,65813.0,Yes,5.66,84.6,4,28.9,No,4.1,3.21,Bachelor,0
20.6,Female,25000.0,Yes,6.21,87.9,1,28.5,Yes,7.1,0.9,Bachelor,0
24.8,Male,25000.0,Yes,6.02,70.4,1,9.7,No,6.7,2.3,Bachelor,0
21.3,Female,25000.0,Yes,3.98,74.1,1,31.7,Yes,1.0,2.4,High School,0
22.7,Female,43003.0,Yes,4.36,81.3,1,37.4,No,4.3,2.99,Master,1
21.2,Male,30604.0,Yes,4.25,87.5,0,13.8,No,2.4,2.97,Bachelor,0
19.5,Male,27864.0,Yes,5.21,99.4,2,17.1,Yes,5.7,3.94,Bachelor,0
17.0,Male,25000.0,Yes,4.43,81.1,3,39.4,No,5.6,2.26,Bachelor,0
21.5,Male,49962.0,Yes,4.19,84.0,2,49.0,No,5.1,1.87,High School,0
19.3,Male,,Yes,,76.7,1,28.0,No,,2.01,Master,0
19.2,Female,31869.0,Yes,3.81,87.3,1,24.6,Yes,3.5,4.0,Master,0
19.9,Male,25000.0,Yes,4.39,73.2,2,32.4,Yes,4.2,3.71,Bachelor,0
24.8,Male,25000.0,Yes,5.69,81.9,3,46.3,No,7.4,2.09,Bachelor,0
26.3,Male,73099.0,Yes,2.76,74.4,3,19.8,No,4.6,0.71,High School,1
21.5,Female,25000.0,Yes,4.09,65.1,4,24.2,Yes,4.5,2.71,Bachelor,1
20.0,Female,25000.0,Yes,4.45,100.0,5,23.9,Yes,7.6,1.37,Master,1
18.4,Female,72279.0,Yes,6.15,88.4,1,13.0,No,3.4,3.9,High School,0
22.0,Female,43671.0,Yes,3.44,88.5,4,40.2,Yes,8.2,0.85,Bachelor,0
24.9,Male,25000.0,Yes,2.99,89.3,2,33.1,Yes,8.3,0.01,Bachelor,1
20.5,Male,62816.0,Yes,5.96,93.4,1,5.8,Yes,3.7,2.83,Bachelor,0
17.0,Male,38875.0,Yes,4.66,83.3,1,29.9,No,7.2,2.78,Bachelor,1
22.5,Male,34187.0,Yes,3.45,88.9,1,49.9,Yes,1.6,2.82,Bachelor,0
23.2,Female,34042.0,Yes,5.37,78.0,1,33.3,No,5.7,1.54,Bachelor,1
17.5,Male,39306.0,Yes,1.56,80.6,0,49.2,Yes,3.7,3.8,High School,0
21.4,Male,40272.0,Yes,3.93,69.7,1,23.3,No,6.4,0.0,High School,1
22.0,Female,111033.0,Yes,4.38,83.6,2,41.6,No,6.1,2.41,Bachelor,1
20.8,Female,26451.0,Yes,4.77,77.8,2,45.8,No,5.0,3.85,,0
19.3,Female,26946.0,No,2.93,80.9,4,29.1,No,3.5,3.45,Bachelor,0
23.2,Male,25000.0,Yes,2.9,88.6,0,25.1,No,7.2,3.01,Master,0
20.1,Female,28821.0,Yes,6.0,84.4,2,43.2,No,5.4,4.0,Bachelor,1
17.7,Female,90920.0,Yes,4.02,90.2,1,36.5,No,4.2,2.64,Bachelor,0
17.0,Male,,Yes,,77.3,2,41.4,Yes,,2.03,Master,0
23.8,Female,25000.0,Yes,3.05,85.1,1,35.0,Yes,5.3,2.41,High School,0
22.4,Female,30273.0,Yes,2.81,76.9,3,29.0,Yes,5.3,0.0,Bachelor,1
21.2,Male,25000.0,Yes,3.26,80.6,2,28.9,No,6.1,1.87,Bachelor,1
20.0,Male,25000.0,Yes,5.55,79.5,2,25.7,No,7.2,2.41,Master,0
19.8,Male,32522.0,Yes,3.19,73.9,1,34.8,Yes,7.4,1.92,Bachelor,1
18.6,Male,25000.0,Yes,3.69,78.7,0,27.9,No,5.1,0.28,Master,0
20.1,Female,25000.0,Yes,6.1,86.6,1,33.0,No,6.3,4.0,Master,0
17.0,Male,39891.0,Yes,6.78,74.7,2,20.5,No,5.1,3.95,High School,0
19.4,Female,28301.0,Yes,2.09,76.7,2,19.8,Yes,7.7,0.0,Bachelor,1
20.3,Female,,Yes,,76.9,3,37.0,Yes,,2.84,High School,0
22.3,Female,25000.0,Yes,3.07,93.3,3,34.7,Yes,5.7,1.81,Master,0
20.9,Male,25000.0,Yes,2.73,88.7,4,24.8,No,5.5,0.6,High School,1
22.7,Male,25000.0,No,4.62,95.7,0,46.5,Yes,6.3,2.18,Bachelor,0
24.0,Male,25000.0,Yes,3.98,92.9,1,20.1,No,6.6,0.57,Bachelor,1
23.3,Male,58535.0,Yes,3.83,81.3,2,35.2,No,8.0,1.71,Bachelor,0
22.0,Male,28040.0,Yes,5.14,97.9,2,35.5,No,7.7,1.35,High School,0
21.0,Female,25355.0,Yes,1.23,94.5,0,30.6,No,5.6,1.07,High School,0
18.8,Male,26555.0,Yes,3.2,81.4,4,45.2,No,5.4,1.91,Master,0
22.6,Female,,Yes,,84.0,1,49.5,No,,1.89,Bachelor,1
24.7,Male,38047.0,Yes,5.34,76.7,3,16.2,No,7.3,2.72,Bachelor,0
21.8,Female,27490.0,Yes,3.92,81.2,4,5.0,No,5.9,1.45,High School,0
25.2,Female,25000.0,Yes,4.53,69.6,2,24.1,No,9.9,0.02,Master,1
17.6,Male,25000.0,Yes,3.58,77.3,3,18.2,No,5.4,2.06,Bachelor,0
18.5,Female,25000.0,Yes,3.94,88.4,3,24.8,No,8.2,1.66,Bachelor,0
22.9,Female,25000.0,Yes,3.62,73.8,2,51.8,No,8.3,2.63,Bachelor,1
21.6,Female,25751.0,Yes,3.7,79.5,2,62.4,No,8.2,3.18,Bachelor,0
23.9,Female,25000.0,Yes,4.1,86.5,1,18.6,No,4.9,0.14,High School,0
21.0,Male,30733.0,Yes,5.88,79.7,2,32.7,No,5.3,1.4,Master,0
19.1,Male,28364.0,Yes,4.54,91.2,5,32.4,No,5.2,2.65,High School,0
20.5,Male,34148.0,Yes,3.73,91.6,2,34.1,Yes,8.2,2.43,Bachelor,0
17.6,Female,52358.0,Yes,4.71,77.1,2,13.6,No,4.7,2.17,High School,0
18.5,Female,42439.0,Yes,4.24,78.5,1,44.8,Yes,4.5,2.23,High School,0
23.1,Female,52720.0,Yes,4.76,82.4,4,40.8,No,6.7,2.22,Bachelor,0
22.9,Male,25000.0,Yes,3.49,76.7,2,24.2,No,3.1,3.03,Bachelor,0
21.8,Female,25000.0,No,4.64,95.1,2,44.8,Yes,6.9,3.67,Master,0
17.2,Female,44009.0,Yes,4.66,78.7,1,12.7,Yes,3.4,3.84,High School,0
20.2,Male,44484.0,No,2.15,89.3,2,9.7,Yes,4.8,1.37,Bachelor,0
18.3,Male,25000.0,Yes,3.5,70.0,3,33.2,No,7.6,1.38,High School,0
23.6,Male,42914.0,Yes,3.78,75.8,0,35.2,Yes,4.5,3.5,Bachelor,0
19.7,Female,25000.0,No,3.58,73.3,2,28.0,No,6.1,2.7,Bachelor,0
18.6,Female,39681.0,No,2.66,72.0,1,43.3,No,7.7,0.04,Bachelor,1
21.1,Male,29267.0,Yes,0.79,77.9,4,22.1,No,3.5,1.87,Master,0
19.6,Male,25000.0,Yes,5.34,84.9,5,44.5,Yes,5.8,2.06,Bachelor,0
24.3,Female,25000.0,Yes,1.18,94.3,1,39.5,No,6.7,2.12,High School,0
19.4,Female,110124.0,Yes,6.57,80.4,2,52.4,Yes,2.9,2.47,Master,0
17.9,Female,33579.0,Yes,3.69,82.7,3,8.7,No,3.6,2.93,Bachelor,0
17.0,Female,118216.0,Yes,3.13,84.7,2,24.2,No,8.4,2.25,Bachelor,1
20.9,Male,25000.0,Yes,1.98,76.2,2,19.1,Yes,3.4,2.29,Bachelor,1
19.8,Female,46651.0,Yes,1.84,81.8,2,39.3,Yes,4.9,2.63,Bachelor,0
17.9,Male,25000.0,Yes,2.84,98.7,3,48.9,Yes,1.9,2.95,Bachelor,0
23.6,Female,29728.0,Yes,4.25,85.1,5,25.5,No,4.1,2.06,Master,0
22.5,Male,43422.0,Yes,5.84,98.7,3,37.2,Yes,6.9,2.1,High School,0
20.9,Female,49155.0,Yes,1.99,82.2,1,47.3,Yes,7.2,2.35,,1
24.0,Male,25000.0,Yes,4.47,77.0,1,33.9,No,6.9,1.02,Bachelor,1
22.5,Female,55462.0,Yes,1.59,90.3,2,38.4,Yes,5.4,3.75,Bachelor,0
19.2,Male,25000.0,Yes,2.82,92.1,2,6.2,Yes,3.6,2.47,Bachelor,0
18.7,Male,26945.0,Yes,4.65,78.0,3,48.8,Yes,6.2,2.37,High School,0
22.8,Female,25000.0,Yes,2.68,84.9,2,26.4,No,4.7,2.46,High School,0
21.9,Male,25000.0,No,6.01,81.5,3,62.0,No,2.6,4.0,High School,0
21.4,Female,76255.0,Yes,4.98,71.0,0,19.8,No,5.6,2.94,High School,0
19.1,Female,,Yes,,71.4,1,35.7,Yes,,1.86,Bachelor,0
22.3,Male,57090.0,Yes,3.27,80.4,1,39.9,No,7.5,2.57,High School,1
19.3,Female,55649.0,Yes,2.87,91.2,1,5.0,No,7.6,3.5,Bachelor,0
20.8,Female,25000.0,Yes,3.41,88.8,1,51.3,Yes,6.0,2.33,Master,0
24.2,Female,61678.0,Yes,4.32,74.7,2,38.9,No,3.8,2.46,High School,0
19.5,Female,40217.0,Yes,4.32,73.0,1,12.1,No,6.6,1.4,Bachelor,1
17.5,Male,25000.0,Yes,2.94,75.0,1,34.4,No,5.8,1.72,High School,0
18.7,Male,38922.0,Yes,3.06,74.3,2,34.4,No,5.0,1.55,High School,0
23.2,Female,25000.0,Yes,1.99,74.9,1,28.4,No,6.7,1.84,High School,1
21.6,Male,77954.0,Yes,6.96,65.8,1,22.8,No,6.3,2.66,PhD,0
20.7,Male,48449.0,Yes,2.83,62.5,2,29.2,No,4.4,2.19,High School,0
19.9,Male,,Yes,,61.5,0,40.3,No,,0.51,High School,0
22.1,Male,63506.0,Yes,0.77,69.6,2,39.9,Yes,3.4,2.97,Bachelor,0
19.1,Female,25000.0,No,3.13,91.3,0,30.1,Yes,6.0,0.0,Bachelor,1
21.7,Female,25000.0,Yes,4.53,100.0,2,32.7,No,7.1,2.28,Master,0
19.4,Female,25554.0,Yes,3.86,98.2,2,28.5,No,4.4,2.15,Bachelor,0
19.0,Female,113710.0,No,3.75,84.0,2,18.3,Yes,3.6,2.26,Master,0
19.6,Male,25000.0,Yes,4.95,75.8,1,29.3,No,6.4,0.59,High School,0
20.2,Male,25000.0,Yes,4.76,78.6,3,21.2,No,8.3,1.02,Bachelor,1
20.9,Male,25000.0,No,2.83,83.1,1,18.1,No,9.1,0.56,High School,0
21.5,Female,51212.0,No,4.34,98.5,2,5.0,No,8.2,3.3,High School,0
17.0,Male,25000.0,Yes,4.09,74.1,2,25.1,No,5.4,1.33,,0
19.2,Male,27026.0,Yes,3.23,82.0,0,39.4,Yes,3.9,2.57,Bachelor,0
20.1,Female,46990.0,Yes,5.86,82.8,0,44.7,Yes,6.6,2.21,Bachelor,0
24.3,Female,27042.0,Yes,2.99,81.3,3,35.4,No,5.4,1.83,High School,0
18.6,Male,33607.0,Yes,3.25,65.9,1,14.5,No,5.1,0.28,Master,1
21.4,Male,40992.0,Yes,3.38,79.8,0,28.1,No,8.9,2.79,Master,0
24.3,Female,25000.0,Yes,5.2,71.2,0,16.1,No,8.0,1.09,Master,1
18.1,Female,,Yes,,100.0,0,52.9,Yes,,3.0,Master,0
21.9,Male,34378.0,Yes,5.76,86.6,0,25.4,No,5.3,2.07,Bachelor,0
19.2,Male,50056.0,Yes,5.01,90.9,0,24.1,No,5.5,2.2,Master,0
19.9,Female,25000.0,Yes,3.87,74.9,5,41.1,No,2.7,3.53,Master,0
19.2,Female,25000.0,Yes,5.25,78.4,3,29.5,Yes,7.4,3.55,Master,0
19.4,Female,44701.0,Yes,4.49,98.3,2,42.9,No,7.8,2.44,Bachelor,0
27.0,Female,51877.0,Yes,3.84,90.2,3,16.5,No,4.1,1.91,Bachelor,0
22.9,Female,33524.0,Yes,3.4,85.4,1,31.1,No,4.4,2.12,Bachelor,0
23.4,Male,34926.0,Yes,3.78,92.7,2,36.1,No,7.3,1.75,High School,0
22.1,Male,25000.0,Yes,3.38,97.7,1,5.0,No,4.9,1.83,High School,0
17.5,Female,40139.0,Yes,4.54,94.1,1,21.8,No,7.5,2.97,High School,1
21.9,Female,49608.0,Yes,3.72,90.4,1,22.6,Yes,4.1,1.84,High School,0
23.4,Female,30758.0,No,4.63,91.2,3,30.7,No,4.9,2.13,High School,0
19.1,Male,132554.0,Yes,4.66,79.4,1,26.3,No,6.4,2.62,Bachelor,0
23.1,Female,25000.0,Yes,4.01,83.6,1,33.6,Yes,4.9,3.66,Master,0
22.5,Male,32787.0,Yes,3.41,87.4,2,27.2,No,4.8,3.96,High School,0
25.1,Female,25000.0,Yes,2.82,84.5,4,43.8,No,4.8,1.2,Master,0
20.1,Male,50408.0,Yes,3.86,86.0,2,55.3,No,6.8,1.36,Master,0
18.6,Female,25000.0,No,4.38,80.9,3,12.0,Yes,7.2,1.58,High School,0
20.2,Female,25000.0,Yes,2.23,60.2,0,30.3,Yes,6.4,2.12,PhD,0
24.2,Male,25000.0,Yes,1.69,87.4,1,43.0,Yes,4.2,1.44,High School,1
17.0,Male,34874.0,Yes,3.84,82.9,0,21.6,No,8.0,2.69,Master,0
17.0,Female,,Yes,,68.0,0,33.4,Yes,,0.63,High School,1
21.2,Female,25000.0,Yes,5.31,99.6,4,25.4,Yes,7.4,1.22,Bachelor,0
20.0,Male,,Yes,,84.9,3,18.0,Yes,,3.71,Master,0
21.0,Male,25711.0,Yes,2.69,75.6,3,17.8,No,7.6,2.99,Master,0
23.1,Male,72582.0,Yes,1.79,87.5,3,5.0,No,4.8,1.3,Bachelor,0
19.8,Female,44871.0,Yes,4.75,82.7,1,32.0,No,4.7,3.63,High School,0
17.0,Male,25000.0,Yes,4.26,90.9,1,32.8,Yes,6.2,3.35,Bachelor,0
25.5,Male,104632.0,Yes,4.51,77.2,3,18.6,No,1.8,1.31,PhD,0
